ID,first_three_sentences
mPflgb0VMF8,"this is animal-based sunscreen- 100 million, billion, zillion times better than traditional sunscreens or other- quote- healthy sunscreens which are full of seed oils and all kinds of carcinogenic garbage. in this video, I'm going to show you how to make this. this is so healthy you could even eat it."
6D5UwxD6ufU,"this is all you need to clean your entire house: vinegar and baking soda, conventional products for cleaning the house, laundry detergents, dish soaps, carpet cleaners, dishwasher detergents and rinse AIDS. these contain many chemicals known to impair hormonal function, known to disrupt your thyroid, linked with cancer, linked with infertility, all sorts of harmful things in these, when all you need is simple natural ingredients: white vinegar and baking soda. you can use baking soda to wash your dishes."
2ZEbESKjM6k,"I was a vegetarian for a decade, vegan for part of that time. when did you change? when you start eating meat- like two years, two years- how do you feel?"
P60nTCkJ30Y,"I'm here picking out a red wine because everybody knows that red wine is good for humans and it has things like Resveratrol. right, I'm not a fan of alcohol at all. I don't drink any of it, even red wine I'm not a fan of."
B1iDumoCaOI,"grass-fed beef for less than five dollars a pound at Sam's Club. check this out, you guys. you can get 100 grass-fed burgers with no preservatives for less than five dollars a pound- four dollars and eighty cents a pound- at Sam's Club."
2uQW-UpB8Fo,did you know that cultured butter like this from raw Farm contains probiotic bacteria? this is raw cream from a truly raw farm that is then cultured with bacteria and then churned into butter. this is raw cream that's been cultured and is now churn into butter.
5cXfIJ2opa4,"they're heavy metals like lead and cadmium in your chocolate bar. I know you guys don't want to hear this, but I have to talk about it because it's so striking. in a recent study by Consumer Reports, 28 different chocolate bars were analyzed and every single chocolate bar had significant levels of both lead and cadmium, heavy metals that are well known to be associated with all sorts of problems for both adults and kids."
rxYY4ddKFy8,"there's history with this. yes, it goes back thousands and thousands of years. if you think about the Messiah, the Mongolians, Europeans, everybody around the world was milking cows, sheep, horses, reindeer camels, water buffalo."
RJ5HwFvW0gc,"this oatmeal contains significant amounts of glyphosate, a weed killer, which is strongly associated with cancer. Monsanto, the producer of glyphosate or Roundup, has now settled over 100 000 lawsuits totaling 11 billion dollars for cancer connections with glyphosate, a pesticide, a weed killer, found in significant amounts in Quaker Oatmeal. all of these products contaminated with glyphosate."
9J6_qoYqkSo,"for women who are afraid to eat too much meat, to eat red meat, to eat animal based. what would you say? that the main side effects of eating red meat are a healthy libido, good fertility, good skin, normalizing periods and menstrual irregularities, and probably more muscle mass, which leads to weight loss."
1wVbmZLb2pY,"sometimes when I show orange juice, people get all worried about the sugar and they say it's just. it's just sugar water. and if you look at the medical literature, there's so much showing that orange juice is beneficial for humans, especially fresh squeezed orange juice like this."
9UijaqNt8rg,"I want to tell you guys about my nighttime routine. it's almost sunset in Costa Rica, because I'm near the equator. it's like the same amount of daylight and night year round."
UJlvVfHRCFU,"I actually don't have a major problem with you eating vegetables if you have nagging pain in your joints or your muscles, sleep issues, insomnia, mood issues, skin issues, autoimmune conditions, low libido. I have seen a lot of people benefit from removing vegetables, the leaves, stems, roots and seeds of plants from their diets. no one debates that vegetables contain defense chemicals, but these defense chemicals don't seem to be problematic for everyone."
q5eXh6yFR0s,going to find out what's in the animal sausage in and out. what's in the spread. what does that mean?
Pm-TuyXPofo,"here's why you should eat more fermented foods. look, I'm a fan of these. you've got pickles in here."
NWaC-KCLdhM,"I'm a very committed vegan. by God. I live in, I die for sweet lady veganisms- and what about veganism?"
79p7ZHHiFwo,"meat and fruit as the primary Foods in a diet. is this [ __ ]? I don't think so, bro."
Fk1Seipqc3I,"so I'm in the mall and I'm walking by the Oakley store and looking at all the sunglasses in there and I'm thinking: are we sure we want to be wearing sunglasses during the day? don't we want the sunlight in our eyes to entrain our circadian rhythms? the first thing I do when I get up in the morning is put my bare feet on the ground and look to the bright Sky- not directly at the Sun, but I look too bright Sky to set my circadian rhythm for the day."
GWheYMsm8QY,"I'm a type 1 diabetic. I'm diagnosed like six years ago- okay, I've been on it for six months, so it's full of grace- and my A1C went from a 7.1 to a five nine. that's amazing."
GMGJJjf3wjk,"is the infant formula that we're giving kids the reason that they're becoming obese and pre-diabetic in childhood? it possibly could be. look at this guys: the number one selling brand of infant formula in the United States is full of seed oils, sunflower oil and soybean oil, and the fourth ingredient is pure sugar."
QwZ_I35iSpw,"this food is illegal in the United States. in the majority of the US, raw milk and raw dairy cannot be sold to consumers in grocery stores. this is an incredibly healing food and so much scientific literature supports its ability to improve asthma, eczema, allergies, gut flora, and yet this is illegal."
DLkK4r37qLU,"phthalates are making your penis small, yes, water failing. so phthalates are these synthetic compounds found in fragrances. when I get an Uber and there's a black ice, I can't wait."
936mFN4jAyM,"some quote: healthy sunscreens contain seed oils. yep, so just like you don't want to eat a seed oil, you don't want to put a seed oil on your skin like sunflower. seed oil like sunflower- I've seen that- a ton of products."
EBo0DtNH9oQ,backwards walking is. hold on a second look. backward walking is like Nature's knee exercise- you're in a position to get stronger and hand circulation.
7uKoY8w7m3M,"I'd so much rather be doing things like skating or surfing than lifting weights. lifting weights is great, but I love moving my body in space, in nature, as much as I can, and to me that's like a brain activity and muscle activity and, believe me, like skating- surf skating burns your legs so much so this is my favorite thing to do when I'm not surfing and weight lifting. distant quarter fan."
Mfpnc8rnIcc,"here's why you should eat more cheese. there are tons of research studies of All Sorts- Interventional, observational- showing associations between increased full fat Dairy consumption, like cheese or whole milk, and lower rates of cardiovascular disease, diabetes, obesity, Etc. we know that cheese, milk, these dairy products are full of so many nutrients that are essential for optimal human health, things like vitamin K2, choline, calcium, riboflavin."
