Video ID,Transcript
icJ4_1k85ig,come on I'm going to show you guys how I poop obviously I sit here but I actually don't use toilet paper this is just for the guests I have a bidet on this toilet because I learned the toilet paper paper
Jj9e6wO7qOs,keto labeled foods are just as bad as processed foods you may think Foods labeled keto are healthy but I'm going to show you multiple Foods in this grocery store labeled keto that are
oScxljbKBWg,you may see things like this that say Maple Grove farms low calorie syrup sugar-free and think it's better for you but you'd be wrong look at the ingredients
TtK-HakVue0,pickles pickles are cucumbers so cucumbers are a fruit actually and they're fermented the fermentation process removes many of the defense chemicals and plants so if you can find really good truly fermented cucumbers as
DG4EMfVUmdU,is red mean inflammatory not a chance there's no solid data in humans to suggest that it's inflammatory and in fact there are studies in which red meat is substituted for grains that show lowering of inflammation and Improvement
YEhS-FoNIxU,there's a bunch of memes right now on the internet about people getting arrested in Canada for selling raw milk but they can traffic like I don't know drugs or something it's pretty crazy when I was reintroducing Dairy into my
qf1BioFmgn8,we're gonna go see if Five Guys Hooks and Seed oils I've got a suspicion that they do how's it going how's your day can you tell me do you use any oils on the grill when you cook the burgers no
Ypf0ohzcUDc,we're not taught to think about food we're not talking about food at all so they're not going to say it could be the potatoes you're eating potatoes are nightshade or it could be like the
__o4qKqALdk,I've always kind of felt like and I don't have kids but I have a niece and nephew always kind of felt like if my sister with her kids if she varies and she gets lazy and she introduces like little bits of candy stuff it's just
EpWlIWT45rs,[Applause] tomatoes are a fruit too but I feel like I'm sensitive to tomatoes because they're a nightshade if I were going to eat tomatoes I would take off the skin and the seeds to
thD3QKxHZQk,organs are the true multivitamin these are not all they're cracked up to be getting enough micronutrients vitamins minerals in your diet is essential for
qmlQAHvVcW4,my brother here came over and told me how much better he's feeling on an animal-based diet used to be vegan but he has better poops now he hooks up with a fresh squeeze orange juice let's go thank you my man
zqANmNc5sHI,American cheese is not even really cheese this is totally fake cheese guys it's horrible when you think about how many things we are eating with American cheese or feeding to our kids I used to
dnAjTKCPwVA,the vegan diet is not optimal for human health because it lacks so many of the nutrients that are found in animal Foods creatine carnitine choline is answering taurine vitamin K2 B12 riboflavin you need these nutrients to thrive as a
wr9mSOKIkv4,Celsius here's what I think let's look at the label the first thing I notice is that it contains sucralose that is Splenda an artificial sweetener that we know is going to disrupt the gut
NWIEG2IgfMU,processed meat is not the same as real meat this is processed meat the same kind of thing you find in cold cuts is high in nitrates and phosphates and
AiZOrL_BcJg,the organs that I think humans could include in their diet that will really change the quality of their life liver and heart are pretty much it you can go down the list with liver it's going to be a great source of copper to balance iron it's going to be a good source of
r-EN6CEN7xc,does in and out use seed oils to cook their burgers or fries let's go find out I've got some food sensitivities do you use any oil on the grill
LvzWNkN6Cx0,oh no rice milk almond milk does this have to go or is this something to include I think it's something to get rid of for a lot of reasons but if you look at the nut milks I mean you can take oat milk as an example many of the
L7I3RwzQCQ8,what's the difference between wild and farm-raised salmon just off the bat you can see there's a real difference in the color between these two things the wild salmon is much more orange and the
IkewbDbv1dY,this is how to eat an animal-based diet almost anywhere I'm at a 7-Eleven gas station I'm going to show you the best animal-based foods here so start with meat if we look through the jerkies carefully you'll find that this one is
1REyE7PeCUY,weight loss shakes like lucerna this one hits close to home my dad drinks Glucerna and has drunk lucerna for years in an effort to be healthy by losing
EvnJPLl1TCA,vaping is more addictive and harder to quit than tobacco cigarettes when you vape nicotine goes into your bloodstream very quickly causing a huge dopamine Spike it's actually akin to smoking
hwa8TSCtpwQ,what's in a nutrigrain bar let's find out these are supposed to be a healthy snack but is that really true we'll see so in the crust of the nutrient bar you have wheat with gluten a lectin which
z4PhidcjFS4,this is how confused we are as nutrition consumers boost says glucose control Shake it's a balanced nutritional drink it helps manage blood sugar look at the
5hMfRhEGeVw,vegetables do not always serve All Humans well tried to frame this is look if you're thriving more power to you eat a salad
aDFcCX7v5Yc,vegetables do not always serve All Humans well tried to frame this is look if you're thriving more power to you eat a salad
9lxMdEPIz0E,I'm a Trader Joe's guys I got to call this out you can get extra virgin coconut oil which is okay I'm more a fan of animal fats like ghee or butter or
QRNMVpA9YU4,this is how to shop for milk you guys know I'm a huge fan of dairy in the human diet we start with regular pasteurized milk that's heated to high temperatures 160 degrees plus it changes
9dZ3jZ2UbJA,is how I'm gonna do my pre-workout today before the gym it's raw goat's milk kefir some raw milk I got some raw honey from arawan and I'm
